T,mu_B,chi21,chi31,chi42
48.0,800.0000000000001,1.0018309852698286,1.005503186381931,1.0110272054209573
46.0,800.0000000000001,1.0013875139939419,1.0041684495912437,1.008348989665966
44.0,800.0000000000001,1.0010270738051221,1.0030844813565263,1.006175677822058
42.0,800.0000000000001,1.000739971092277,1.002221620888717,1.0044467886472292
40.0,800.0000000000001,1.0005166314234881,1.0015507365959662,1.003103241661493
38.0,800.0000000000001,1.00034767361313,1.0010434083710762,1.0020876418001556
36.0,800.0000000000001,1.0002240202939114,1.0006722252478728,1.0013448069029467
34.0,800.0000000000001,1.0001370417210285,1.0004111885251548,1.0008225178289412
32.0,800.0000000000001,1.0000787249576726,1.0002361966912834,1.000472443472483
30.0,800.0000000000001,1.0000418546620582,1.000125570556482,1.000251156883231
28.0,800.0000000000001,1.0000201849890495,1.000060556653655,1.000121117609033
26.000000000000004,800.0000000000001,1.0000085759984765,1.0000257283537588,1.0000514576993635
24.0,800.0000000000001,1.0000030648500784,1.000009194611073,1.0000183894097234
22.0,800.0000000000001,1.0000008453994518,1.0000025362064457,1.0000050724408724
20.0,800.0000000000001,1.000000143153722,1.0000004294622562,1.0000008589277862
18.0,800.0000000000001,0.999999997112064,0.9999999913538798,0.999999982729606
16.0,800.0000000000001,0.9999999908786621,0.9999999726396664,0.9999999452837525
14.0,800.0000000000001,0.9999999977710107,0.9999999933134958,0.9999999866273859
12.0,800.0000000000001,0.9999999997919686,0.9999999993758456,0.9999999987515761
10.0,800.0000000000001,0.9999999999945018,0.9999999999829517,0.9999999999656882
8.0,800.0000000000001,1.0000000000000089,0.9999999999996733,1.0000000000000608
6.0,800.0000000000001,1.0000000000003788,1.0000000000002287,0.9999999999996716
4.0,800.0000000000001,0.33301419149075634,0.11073663218719411,0.1101398750517203
2.0,800.0000000000001,0.3333333333328623,0.11111111111064002,0.1111111111101689
