T,rho_B,mu,P,phi_u,phi_d,phi_s,Phi1,Phi2
92.0,2.14,331.28098371912773,21.14351697794339,-0.5736816594201852,-0.57368165942019,-2.0649678688263116,0.1281568089049458,0.16686550369903047
92.0,2.13,331.2347768068134,21.146409384614813,-0.5809686416308877,-0.5809686416308943,-2.0655474203336897,0.12786347804157325,0.16661173969892198
92.0,2.12,331.19494563208855,21.149331973438677,-0.5882888627395341,-0.5882888627395343,-2.0661323018331212,0.1275715461694237,0.16635999444231722
92.0,2.11,331.161405276357,21.1522837051003,-0.595639813348656,-0.5956398133486586,-2.066722457731712,0.12728095255693334,0.1661102092549204
92.0,2.1,331.13406518914576,21.15526351650982,-0.6030190143215217,-0.6030190143215214,-2.067317827359674,0.1269916346756855,0.1658623232057127
92.0,2.09,331.11282962839624,21.158270324396057,-0.6104240230366459,-0.6104240230366436,-2.0679183453411265,0.12670352839626187,0.1656162733192174
92.0,2.08,331.09759810421366,21.161303028840948,-0.6178524391254517,-0.6178524391254538,-2.068523941969762,0.1264165681822987,0.16537199478708922
92.0,2.07,331.08826582230927,21.164360516730213,-0.6253019096789331,-0.6253019096789348,-2.069134543586212,0.12613068728133014,0.1651294211773858
92.0,2.06,331.0847241236704,21.16744166509888,-0.6327701339165429,-0.6327701339165389,-2.069750072953932,0.12584581791114066,0.16488848464003353
92.0,2.05,331.0868609172761,21.17054534435256,-0.6402548673170668,-0.6402548673170653,-2.070370449630949,0.12556189144048976,0.16464911610714625
92.0,2.04,331.09456110305075,21.17367042134882,-0.6477539252176814,-0.6477539252176836,-2.0709955903348134,0.12527883856323727,0.16441124548703734
92.0,2.03,331.10770698256016,21.17681576232533,-0.6552651858924502,-0.6552651858924513,-2.071625409298632,0.12499658946503578,0.1641748018509113
92.0,2.02,331.1261786553215,21.17998023566424,-0.6627865931265988,-0.6627865931266008,-2.0722598186161534,0.12471507398191385,0.16393971361139878
92.0,2.01,331.14985439893684,21.183162714485167,-0.6703161583067346,-0.6703161583067332,-2.0728987285743123,0.12443422175021752,0.1637059086922541
92.0,2.0,331.17861103159345,21.186362079061258,-0.6778519620504716,-0.677851962050472,-2.0735420479718076,0.12415396234751497,0.16347331468868892
92.0,1.99,331.2123242557858,21.189577219055185,-0.6853921554015667,-0.6853921554015664,-2.074189684422655,0.12387422542418944,0.1632418590179546
92.0,1.98,331.25086898243063,21.192807035574184,-0.692934960618676,-0.6929349606186777,-2.0748415446438577,0.12359494082557887,0.16301146905992994
92.0,1.97,331.29411963480044,21.19605044304471,-0.7004786715869922,-0.7004786715869931,-2.075497534726573,0.1233160387046102,0.1627820722875794
92.0,1.96,331.34195043196956,21.199306370909518,-0.7080216538830091,-0.7080216538830076,-2.0761575603904174,0.12303744962498551,0.1625535963872713
92.0,1.95,331.3942356516937,21.20257376515058,-0.7155623445228596,-0.715562344522858,-2.076821527220718,0.12275910465505172,0.16232596936903027
92.0,1.94,331.4508498728318,21.205851589643512,-0.7230992514244888,-0.7230992514244902,-2.0774893408887154,0.1224809354525638,0.1620991196668925
92.0,1.93,331.51166819761346,21.20913882734912,-0.7306309526135019,-0.7306309526134993,-2.078160907354849,0.12220287434060835,0.1618729762295999
92.0,1.92,331.5765664541907,21.212434481349227,-0.7381560952015745,-0.7381560952015752,-2.078836133055442,0.12192485437500546,0.1616474686019304
92.0,1.91,331.6454213800489,21.21573757573445,-0.7456733941653916,-0.7456733941653929,-2.0795149250731892,0.12164680940355167,0.16142252699701767
92.0,1.9,331.7181107869478,21.219047156351593,-0.75318163095255,-0.7531816309525508,-2.0801971912919175,0.12136867411748999,0.16119808236004193
92.0,1.89,331.7945137081557,21.22236229141946,-0.7606796519396705,-0.7606796519396706,-2.080882840536261,0.12109038409562117,0.16097406642371437
92.0,1.88,331.8745105287917,21.225682072021225,-0.768166366766195,-0.7681663667661961,-2.081571782696836,0.12081187584148431,0.1607504117559916
92.0,1.87,331.95798310014936,21.229005612482215,-0.7756407465658645,-0.7756407465658666,-2.082263928841643,0.12053308681404289,0.16052705180047475
92.0,1.86,332.0448148388976,21.23233205064153,-0.7831018221161445,-0.7831018221161473,-2.082959191314394,0.12025395545231625,0.16030392090995463
92.0,1.85,332.1348908120624,21.23566054802602,-0.7905486819241062,-0.7905486819241089,-2.0836574838205437,0.11997442119438528,0.1600809543735552
92.0,1.84,332.22809780872467,21.238990289934783,-0.7979804702658491,-0.7979804702658455,-2.084358721501732,0.1196944244912113,0.15985808843794255
92.0,1.83,332.3243243993388,21.24232048544236,-0.805396385194757,-0.805396385194761,-2.085062820999441,0.11941390681568212,0.1596352603230444
92.0,1.82,332.42346098355983,21.245650367328004,-0.8127956765322876,-0.8127956765322885,-2.0857697005085694,0.11913281066728577,0.159412408232709
92.0,1.81,332.52539982747385,21.248979191938684,-0.8201776438536448,-0.8201776438536484,-2.086479279821707,0.11885107957280935,0.15918947136073544
92.0,1.8,332.63003509106767,21.252306238992677,-0.8275416344792488,-0.827541634479246,-2.087191480364773,0.11856865808343121,0.15896638989267545
92.0,1.79,332.7372628467576,21.255630811330334,-0.8348870414814153,-0.8348870414814137,-2.087906225224747,0.1182854917685575,0.15874310500379002
92.0,1.78,332.8469810897606,21.25895223461823,-0.8422133017146646,-0.842213301714665,-2.0886234391701595,0.11800152720674378,0.1585195588535343
92.0,1.77,332.95908974105015,21.26226985701268,-0.8495198938767674,-0.8495198938767665,-2.0893430486649356,0.11771671197400652,0.15829569457690795
92.0,1.76,333.0734906435975,21.26558304878764,-0.8568063366065449,-0.8568063366065443,-2.0900649818762713,0.11743099462982805,0.15807145627300462
92.0,1.75,333.1900875525595,21.268891201932533,-0.8640721866235707,-0.8640721866235684,-2.0907891686769964,0.11714432470111934,0.1578467889910554
92.0,1.74,333.3087861200489,21.272193729724144,-0.8713170369141299,-0.8713170369141265,-2.0915155406431314,0.11685665266440246,0.15762163871425863
92.0,1.73,333.4294938750408,21.27549006627718,-0.8785405149665446,-0.8785405149665438,-2.0922440310469774,0.11656792992644124,0.15739595234164935
92.0,1.72,333.55212019898426,21.27877966607728,-0.8857422810589148,-0.8857422810589191,-2.0929745748463047,0.11627810880354006,0.15716967766825576
92.0,1.71,333.6765762975979,21.282062003499934,-0.8929220266010541,-0.8929220266010581,-2.0937071086700714,0.11598714249970687,0.1569427633637664
92.0,1.7,333.80277516932387,21.28533657231875,-0.9000794725322412,-0.9000794725322395,-2.094441570801056,0.11569498508386164,0.15671515894990834
92.0,1.69,333.9306315708562,21.288602885205787,-0.9072143677756438,-0.907214367775641,-2.0951779011558203,0.11540159146625296,0.15648681477672424
92.0,1.68,334.0600619801472,21.291860473226798,-0.9143264877500867,-0.9143264877500856,-2.0959160412622855,0.11510691737423662,0.15625768199792073
92.0,1.67,334.19098455723747,21.295108885333516,-0.9214156329391497,-0.9214156329391536,-2.0966559342353293,0.11481091932754611,0.15602771254544018
92.0,1.66,334.3233191032355,21.298347687855312,-0.928481627517414,-0.9284816275174127,-2.097397524750634,0.1145135546131775,0.1557968591033916
92.0,1.65,334.4569870177459,21.301576463991864,-0.9355243180333513,-0.9355243180333506,-2.0981407590170758,0.11421478125999722,0.15556507508146897
92.0,1.64,334.59191125501223,21.3047948133088,-0.9425435721482086,-0.9425435721482103,-2.0988855847478978,0.11391455801316885,0.1553323145879678
92.0,1.63,334.7280162790123,21.308002351237477,-0.9495392774297307,-0.9495392774297335,-2.099631951130908,0.11361284430848609,0.15509853240249802
92.0,1.62,334.8652280177265,21.31119870858028,-0.9565113401997839,-0.9565113401997877,-2.1003798087978565,0.11330960024668554,0.15486368394848277
92.0,1.61,335.0034738167616,21.314383531022667,-0.9634596844344148,-0.9634596844344225,-2.1011291097932476,0.1130047865678043,0.15462772526551702
92.0,1.6,335.1426823925183,21.317556478652595,-0.9703842507151529,-0.9703842507151589,-2.101879807542662,0.112698364625645,0.1543906129816592
92.0,1.59,335.28278378504086,21.32071722548853,-0.9772849952298951,-0.977284995229895,-2.1026318568208398,0.11239029636239253,0.15415230428571003
92.0,1.58,335.42370931067916,21.323865459016357,-0.9841618888218524,-0.9841618888218493,-2.1033852137195233,0.11208054428342529,0.15391275689952646
92.0,1.57,335.565391514705,21.327000879736083,-0.9910149160851229,-0.9910149160851212,-2.1041398356153436,0.11176907143236534,0.1536719290504268
92.0,1.56,335.70776412394946,21.33012320071839,-0.9978440745049986,-0.9978440745049981,-2.1048956811376938,0.11145584136638342,0.15342977944370315
92.0,1.55,335.8507619995795,21.33323214717187,-1.0046493736415485,-1.004649373641551,-2.1056527101367704,0.11114081813179835,0.15318626723529116
92.0,1.54,335.9943210900685,21.33632745602082,-1.0114308343547227,-1.0114308343547223,-2.1064108836518836,0.11082396623997781,0.15294135200460368
92.0,1.53,336.1383783844323,21.339408875494048,-1.018188488069354,-1.0181884880693535,-2.10717016388002,0.11050525064356587,0.15269499372756082
92.0,1.52,336.2828718657858,21.34247616472472,-1.0249223760784436,-1.0249223760784472,-2.107930514144779,0.11018463671304403,0.15244715274982287
92.0,1.51,336.4277404652482,21.34552909336138,-1.0316325488830307,-1.0316325488830311,-2.1086918988657612,0.10986209021363047,0.15219778976023446
92.0,1.5,336.57292401624994,21.34856744119013,-1.0383190655671561,-1.0383190655671575,-2.109454283528376,0.10953757728253091,0.15194686576449382
92.0,1.49,336.71836320924973,21.35159099776797,-1.0449819932062838,-1.0449819932062807,-2.110217634654173,0.10921106440653502,0.1516943420590412
92.0,1.48,336.86399954688954,21.354599562067207,-1.0516214063077216,-1.051621406307717,-2.1109819197717092,0.10888251839996052,0.15144018020516944
92.0,1.47,337.0097752995922,21.357592942130974,-1.0582373862815109,-1.0582373862815175,-2.111747107387955,0.1085519063829417,0.15118434200335146
92.0,1.46,337.1556334616144,21.36057095473947,-1.0648300209404333,-1.064830020940436,-2.1125131669603254,0.10821919576005831,0.1509267894677801
92.0,1.45,337.3015177075408,21.363533425087052,-1.0713994040275834,-1.0713994040275803,-2.1132800688692512,0.10788435419929324,0.15066748480110642
92.0,1.44,337.4473723492325,21.36648018646986,-1.077945634770397,-1.0779456347703953,-2.114047784391423,0.10754734961131703,0.15040639036937156
92.0,1.43,337.59314229319966,21.36941107998373,-1.084468817459633,-1.0844688174596309,-2.1148162856736223,0.10720815012908304,0.15014346867711323
92.0,1.42,337.7387729984057,21.372325954232412,-1.090969061052236,-1.0909690610522418,-2.115585545707188,0.10686672408772818,0.14987868234263943
92.0,1.41,337.88421043445607,21.37522466504556,-1.0974464787967055,-1.0974464787967024,-2.116355538303119,0.1065230400047558,0.14961199407343842
92.0,1.4,338.0294010401865,21.378107075206543,-1.103901187880001,-1.1039011878800045,-2.1171262380678186,0.10617706656050416,0.14934336664172762
92.0,1.39,338.1742916825879,21.380973054189738,-1.1103333090947825,-1.1103333090947825,-2.117897620379447,0.10582877257886543,0.14907276286009832
92.0,1.38,338.3188296160702,21.383822477906897,-1.1167429665259372,-1.1167429665259356,-2.1186696613649336,0.10547812700825884,0.14880014555725546
92.0,1.37,338.4629624420227,21.38665522846274,-1.1231302872554652,-1.1231302872554623,-2.119442337877594,0.10512509890283162,0.14852547755381956
92.0,1.36,338.6066380686265,21.38947119391903,-1.1294954010846137,-1.129495401084615,-2.1202156274753725,0.10476965740386861,0.1482487216381643
92.0,1.35,338.74980467091086,21.39227026806732,-1.1358384402725488,-1.1358384402725508,-2.120989508399686,0.10441177172140502,0.1479698405422783
92.0,1.34,338.89241065098884,21.395052350209777,-1.142159539290486,-1.142159539290481,-2.121763959554872,0.10405141111601192,0.1476887969176106
92.0,1.33,339.0344045984531,21.397817344948063,-1.1484588345905922,-1.1484588345905982,-2.122538960488261,0.1036885448807463,0.14740555331088578
92.0,1.32,339.17573525087164,21.400565161979944,-1.1547364643888325,-1.1547364643888378,-2.123314491370766,0.10332314232323613,0.14712007213984812
92.0,1.31,339.31635145435905,21.403295715903337,-1.16099256846092,-1.1609925684609212,-2.1240905329781032,0.10295517274789609,0.14683231566892144
92.0,1.3,339.45620212416196,21.406008926027578,-1.1672272879508026,-1.1672272879508012,-2.124867066672549,0.10258460543823748,0.14654224598473828
92.0,1.29,339.5952362052191,21.408704716191778,-1.1734407651908771,-1.173440765190882,-2.1256440743852183,0.1022114096392671,0.1462498249715221
92.0,1.28,339.7334026326483,21.411383014589745,-1.1796331435333967,-1.1796331435333987,-2.1264215385989322,0.101835554539946,0.1459550142862812
92.0,1.27,339.8706502920985,21.414043753601735,-1.1858045671923043,-1.1858045671923012,-2.1271994423315608,0.10145700925568862,0.1456577753337834
92.0,1.26,340.0069279799297,21.416686869632127,-1.1919551810950864,-1.191955181095087,-2.1279777691198927,0.10107574281088545,0.14535806924128142
92.0,1.25,340.14218436315247,21.41931230295352,-1.1980851307440064,-1.198085130744008,-2.128756503004008,0.1006917241214239,0.14505585683294928
92.0,1.24,340.27636793907135,21.42191999755647,-1.2041945620861314,-1.2041945620861307,-2.1295356285121163,0.10030492197718348,0.144751098603992
92.0,1.23,340.4094269945858,21.424509901004992,-1.2102836213918289,-1.2102836213918275,-2.1303151306458856,0.09991530502449168,0.1444437546943991
92.0,1.22,340.54130956506134,21.4270819642974,-1.2163524551410534,-1.2163524551410532,-2.1310949948662143,0.09952284174850397,0.1441337848622885
92.0,1.21,340.67196339273755,21.42963614173255,-1.222401209917185,-1.2224012099171846,-2.1318752070794558,0.09912750045549962,0.1438211484568164
92.0,1.2,340.8013358845812,21.432172390781037,-1.2284300323078197,-1.2284300323078228,-2.132655753624064,0.0987292492550583,0.14350580439059785
92.0,1.19,340.9293740695328,21.434690671961263,-1.234439068812284,-1.2344390688122844,-2.133436621257675,0.09832805604209795,0.14318771111160142
92.0,1.18,341.05602455505635,21.437190948720193,-1.2404284657552926,-1.2404284657552895,-2.134217797144597,0.09792388847874658,0.14286682657446725
92.0,1.17,341.18123348293784,21.43967318731869,-1.2463983692065919,-1.2463983692065976,-2.134999268843663,0.09751671397602538,0.14254310821120653
92.0,1.16,341.30494648423837,21.442137356721105,-1.2523489249061737,-1.2523489249061794,-2.135781024296511,0.09710649967531289,0.14221651290122683
92.0,1.15,341.42710863332405,21.444583428489143,-1.2582802781946356,-1.25828027819464,-2.1365630518162044,0.0966932124295652,0.1418869969406361
92.0,1.14,341.5476644008943,21.447011376679562,-1.2641925739486144,-1.2641925739486108,-2.1373453400762292,0.09627681878426442,0.14155451601076835
92.0,1.13,341.6665576059034,21.449421177745975,-1.2700859565207545,-1.2700859565207572,-2.1381278780998314,0.09585728495806223,0.14121902514587312
92.0,1.12,341.78373136629625,21.451812810444263,-1.2759605696841696,-1.275960569684169,-2.1389106552496866,0.09543457682309574,0.14088047869991543
92.0,1.11,341.89912804845693,21.45418625574145,-1.2818165565809712,-1.281816556580964,-2.1396936612179314,0.09500865988493788,0.14053883031241607
92.0,1.1,342.01268921525207,21.45654149672824,-1.2876540596746917,-1.2876540596746884,-2.1404768860164585,0.09457949926215226,0.1401940328732714
92.0,1.09,342.12435557257686,21.458878518534615,-1.2934732207064208,-1.2934732207064172,-2.1412603199675577,0.09414705966541795,0.13984603848648078
92.0,1.08,342.2340669142833,21.46119730824884,-1.299274180654331,-1.2992741806543338,-2.1420439536948312,0.09371130537619356,0.1394947984327145
92.0,1.07,342.34176206536085,21.46349785483931,-1.3050570796965044,-1.3050570796965013,-2.142827778114428,0.09327220022487574,0.13914026313063735
92.0,1.06,342.4473788232575,21.465780149079546,-1.3108220571767681,-1.3108220571767708,-2.1436117844265152,0.09282970756842458,0.1387823820969176
92.0,1.05,342.55085389718334,21.468044183475694,-1.3165692515734622,-1.3165692515734584,-2.14439596410705,0.09238379026740437,0.1384211039048245
92.0,1.04,342.65212284527405,21.470289952197135,-1.3222988004708336,-1.3222988004708296,-2.1451803088997825,0.09193441066240793,0.13805637614133487
92.0,1.03,342.75112000944733,21.472517451009338,-1.3280108405330449,-1.32801084053305,-2.1459648108085463,0.09148153054981469,0.13768814536264615
92.0,1.02,342.84777844779643,21.474726677209382,-1.3337055074805517,-1.3337055074805608,-2.14674946208976,0.0910251111568384,0.13731635704799858
92.0,1.01,342.9420298643508,21.476917629563886,-1.33938293606871,-1.339382936068711,-2.1475342552451817,0.09056511311581979,0.13694095555170122
92.0,1.0,343.0338045360109,21.479090308249173,-1.345043260068495,-1.3450432600684932,-2.148319183014884,0.09010149643770315,0.13656188405323963
92.0,0.99,343.12303123647087,21.48124471479368,-1.350686612249226,-1.3506866122492174,-2.1491042383704446,0.08963422048465555,0.13617908450535574
92.0,0.98,343.20963715692324,21.48338085202248,-1.3563131243631377,-1.3563131243631439,-2.149889414508367,0.08916324394176339,0.13579249757996356
92.0,0.97,343.29354782330955,21.485498724003882,-1.3619229271317244,-1.361922927131729,-2.1506747048436794,0.08868852478774909,0.13540206261176552
92.0,0.96,343.37468700989865,21.4875983359979,-1.3675161502336595,-1.3675161502336584,-2.1514601030037586,0.08821002026464711,0.1350077175394274
92.0,0.95,343.45297664892166,21.489679694406764,-1.3730929222943187,-1.3730929222943162,-2.1522456028223282,0.08772768684636513,0.13460939884414894
92.0,0.94,343.52833673600486,21.49174280672696,-1.378653370876734,-1.3786533708767323,-2.1530311983336525,0.08724148020606942,0.13420704148547344
92.0,0.93,343.6006852311002,21.493787681503363,-1.3841976224738686,-1.3841976224738717,-2.1538168837669067,0.08675135518230871,0.13380057883414995
92.0,0.92,343.6699379546064,21.49581432828469,-1.3897258025021975,-1.3897258025022026,-2.1546026535407026,0.08625726574380269,0.13338994260186438
92.0,0.91,343.7360084783452,21.49782275758077,-1.395238035296447,-1.39523803529645,-2.1553885022578276,0.08575916495280911,0.132975062767635
92.0,0.9,343.7988080110252,21.49981298082125,-1.400734444105445,-1.400734444105451,-2.1561744247000902,0.085257004926973,0.1325558675006501
92.0,0.89,343.8582452778145,21.50178501031575,-1.4062151510890406,-1.406215151089043,-2.156960415823362,0.0847507367995683,0.13213228307932115
92.0,0.88,343.91422639359814,21.503738859215463,-1.4116802773159454,-1.411680277315947,-2.1577464707527545,0.08424031067802382,0.13170423380629598
92.0,0.87,343.966654729472,21.505674541476147,-1.4171299427625401,-1.417129942762531,-2.1585325847779453,0.08372567560062351,0.13127164191916377
92.0,0.86,344.01543077198227,21.507592071822305,-1.4225642663124618,-1.4225642663124571,-2.1593187533486407,0.08320677949126343,0.13083442749656216
92.0,0.85,344.0604519745912,21.50949146571258,-1.4279833657570535,-1.4279833657570546,-2.1601049720701906,0.08268356911213698,0.13039250835937258
92.0,0.84,344.1016126007932,21.511372739306516,-1.4333873577964955,-1.4333873577965028,-2.1608912366993143,0.08215599001421288,0.12994579996666944
92.0,0.83,344.13880355827337,21.513235909432247,-1.4387763580416473,-1.4387763580416544,-2.1616775431399704,0.08162398648536301,0.12949421530606056
92.0,0.82,344.1719122234331,21.515080993555443,-1.4441504810165238,-1.4441504810165273,-2.162463887439342,0.08108750149597749,0.12903766477802403
92.0,0.81,344.20082225555797,21.516908009749052,-1.4495098401613518,-1.4495098401613506,-2.1632502657839496,0.08054647664190001,0.12857605607381625
92.0,0.8,344.2254133998602,21.5187169766643,-1.4548545478362251,-1.454854547836222,-2.1640366744958652,0.08000085208451282,0.12810929404650712
92.0,0.79,344.24556127850775,21.520507913502488,-1.460184715325221,-1.4601847153252248,-2.1648231100290505,0.07945056648775398,0.12763728057462131
92.0,0.78,344.26113716873346,21.52228083998762,-1.46550045284102,-1.465500452841009,-2.1656095689658064,0.07889555695187529,0.12715991441786748
92.0,0.77,344.27200776700914,21.524035776340114,-1.4708018695299205,-1.4708018695299194,-2.16639604801331,0.07833575894370819,0.12667709106436667
92.0,0.76,344.27803493816157,21.525772743251043,-1.4760890734773768,-1.4760890734773746,-2.167182544000267,0.07777110622318366,0.12618870256873774
92.0,0.75,344.27907544823626,21.527491761857387,-1.481362171713747,-1.4813621717137497,-2.167969053873663,0.0772015307658507,0.12569463738035766
92.0,0.74,344.2749806797803,21.5291928537179,-1.486621270220527,-1.4866212702205253,-2.1687555746955933,0.07662696268109742,0.12519478016104196
92.0,0.73,344.2655963281009,21.530876040789643,-1.4918664739368206,-1.4918664739368166,-2.1695421036402105,0.0760473301257664,0.12468901159132585
92.0,0.72,344.25076207690375,21.53254134540529,-1.4970978867661433,-1.4970978867661395,-2.1703286379907274,0.07546255921281764,0.124177208164448
92.0,0.71,344.2303112515783,21.534188790250912,-1.5023156115834617,-1.5023156115834682,-2.171115175136545,0.07487257391467803,0.12365924196706488
92.0,0.7,344.2040704482213,21.53581839834441,-1.5075197502425455,-1.507519750242543,-2.1719017125704148,0.07427729596087544,0.12313498044562983
92.0,0.69,344.17185913626145,21.537430193014515,-1.5127104035833983,-1.5127104035834005,-2.1726882478857363,0.07367664472950168,0.12260428615724359
92.0,0.68,344.13348923240886,21.53902419788021,-1.517887671440078,-1.5178876714400813,-2.1734747787738873,0.07307053713205373,0.12206701650372173
92.0,0.67,344.08876464332957,21.540600436830648,-1.52305165264855,-1.52305165264855,-2.174261303021652,0.07245888749111017,0.12152302344744499
92.0,0.66,344.03748077423285,21.54215893400554,-1.528202445054777,-1.528202445054782,-2.1750478185087205,0.07184160741028002,0.12097215320744947
92.0,0.65,343.97942400022674,21.54369971377585,-1.5333401455229483,-1.5333401455229436,-2.1758343232052444,0.07121860563579195,0.1204142459340391
92.0,0.64,343.91437109698506,21.545222800724858,-1.5384648499438087,-1.5384648499438083,-2.1766208151694806,0.07058978790904906,0.11984913536004811
92.0,0.63,343.8420886268437,21.546728219629586,-1.543576653243159,-1.5435766532431543,-2.177407292545489,0.06995505680937716,0.11927664842664981
92.0,0.62,343.76233227607065,21.548215995442373,-1.5486756493904066,-1.5486756493903995,-2.1781937535608913,0.06931431158615722,0.11869660488142966
92.0,0.61,343.6748461384998,21.5496861532728,-1.553761931407227,-1.5537619314072295,-2.178980196524704,0.06866744797940633,0.11810881684614542
92.0,0.6,343.5793619402422,21.55113871836964,-1.558835591376339,-1.5588355913763368,-2.1797666198252235,0.06801435802782477,0.11751308835136667
92.0,0.59,343.4755981994683,21.5525737161031,-1.5638967204502532,-1.5638967204502483,-2.180553021927967,0.06735492986315816,0.11690921483480707
92.0,0.58,343.36325931465296,21.553991171946986,-1.5689454088601675,-1.5689454088601797,-2.1813394013736813,0.06668904748968316,0.11629698259988311
92.0,0.57,343.242034573752,21.55539111146101,-1.5739817459248995,-1.5739817459248835,-2.182125756776381,0.06601659054740931,0.11567616823054631
92.0,0.56,343.11159707595226,21.556773560272934,-1.5790058200597359,-1.579005820059709,-2.1829120868214713,0.06533743405750635,0.11504653795804251
92.0,0.55,342.9716025564889,21.558138544060835,-1.5840177187854532,-1.5840177187854692,-2.183698390263905,0.06465144814824131,0.11440784697467836
92.0,0.54,342.8216881038968,21.55948608853491,-1.5890175287373849,-1.5890175287373949,-2.184484665926392,0.06395849775956622,0.11375983868912419
92.0,0.53,342.661470757563,21.560816219419394,-1.5940053356742387,-1.5940053356742472,-2.185270912697641,0.06325844232421486,0.11310224391704231
92.0,0.52,342.49054597195675,21.56212896243386,-1.5989812244872466,-1.598981224487206,-2.1860571295306856,0.06255113542298826,0.11243478000011675
92.0,0.51,342.30848593192667,21.563424343274416,-1.6039452792088935,-1.6039452792090592,-2.186843315441218,0.06183642441154837,0.11175714984559293
92.0,0.5,342.1148377014257,21.56470238759413,-1.6088975830227676,-1.6088975830223833,-2.1876294695059877,0.06111415001578442,0.1110690408774727
92.0,0.49,341.90912118538733,21.565963120983206,-1.613838218270051,-1.6138382182709123,-2.1884155908612266,0.06038414589235549,0.11037012388923019
92.0,0.48,341.69082688169925,21.5672065689481,-1.6187672664643578,-1.6187672664626167,-2.189201678701138,0.05964623815068184,0.10966005178663997
92.0,0.47,341.4594133967071,21.56843275689021,-1.6236848082912358,-1.6236848082880582,-2.189987732276412,0.05890024483207084,0.10893845820760956
92.0,0.46,341.2143046937381,21.56964171008326,-1.628590923625787,-1.6285909236206217,-2.1907737508927654,0.058145975341143,0.10820495600410249
92.0,0.45,340.9548870395194,21.570833453649755,-1.633485691536862,-1.6334856915304163,-2.1915597339095614,0.057383229824099144,0.10745913556910437
92.0,0.44,340.6805056078637,21.572008012536067,-1.6383691902957633,-1.6383691902942734,-2.19234568073844,0.056611798487625244,0.10670056298905961
92.0,0.43,340.39046069365867,21.57316541148586,-1.6432414974097698,-1.6432414973823894,-2.193131590842025,0.05583146085146978,0.10592877799936433
92.0,0.42,340.0840034823572,21.574305675011754,-1.6481026896138737,-1.6481026894883786,-2.193917463732643,0.05504198492659396,0.10514329171688487
92.0,0.41,339.7603313079364,21.575428827365016,-1.652952842892124,-1.6529528425227311,-2.194703298970917,0.05424312630733343,0.10434358411693932
92.0,0.4,339.4185823021473,21.576534892506064,-1.6577920323696307,-1.6577920316705306,-2.1954890961634512,0.053434627150989795,0.10352910120267111
92.0,0.39,339.0578292474187,21.577623894090262,-1.6626203316065857,-1.6626203317473818,-2.196274854957406,0.05261621496380129,0.1026992517515139
92.0,0.38,338.67707233339354,21.57869585550179,-1.6674378104263174,-1.6674378183738312,-2.1970605750327485,0.05178760105495579,0.1018534034531632
92.0,0.37,338.2752321880032,21.57975079971797,-1.672244538541357,-1.6722445667207326,-2.197846256147604,0.05094847973521748,0.10099087956413538
92.0,0.36,337.8511598077416,21.5807887463203,-1.6770406708434733,-1.6770406091338517,-2.198631898509758,0.05009853972572371,0.10011096868726517
92.0,0.35,337.40364309570896,21.58180970836583,-1.6818265298097739,-1.6818258680316918,-2.199417502048239,0.04923747133068593,0.09921293007220938
92.0,0.34,336.9297679500354,21.582813963405673,-1.6865996982969738,-1.6865996982969744,-2.2002030489740583,0.04836386742836186,0.09829475358389043
92.0,0.33,336.4318778592242,21.583800897921538,-1.6913649382095257,-1.6913649384669127,-2.2009885536085374,0.047479853774651054,0.0973583310666859
92.0,0.32,335.9049887625039,21.58477107795373,-1.696119100719848,-1.6961191007198468,-2.2017740429025,0.04658292877633618,0.09640040700557502
92.0,0.31,335.3482863331986,21.585724365478264,-1.700862937756717,-1.7008629377567166,-2.202559491944502,0.045673204444630314,0.09542051846672263
92.0,0.3,334.759801865715,21.586660779115366,-1.7055965177220382,-1.7055965177220376,-2.2033449007932733,0.044750199582565015,0.0944175108691609
92.0,0.29,334.1373675573709,21.587580336379308,-1.710319908123595,-1.7103199081235962,-2.204130269545525,0.04381339663640519,0.09339012657059113
92.0,0.28,333.47858766219423,21.588483053692066,-1.7150331758267836,-1.715033175826784,-2.204915598331272,0.04286223727371017,0.09233699110758727
92.0,0.27,332.78080530866663,21.58936894624781,-1.7197363870592401,-1.7197363870592404,-2.2057008873127693,0.04189611754171725,0.09125659770172809
92.0,0.26,332.04106305268664,21.59023802785595,-1.7244296074155017,-1.7244296074155043,-2.2064861366834845,0.040914382248438,0.09014728905321276
92.0,0.25,331.25605569051504,21.59109031075796,-1.7291129018617186,-1.729112901861721,-2.207271346667105,0.039916318406599,0.08900723582267916
92.0,0.24,330.42207343454027,21.591925805412345,-1.7337863347403806,-1.7337863347403781,-2.2080565175166016,0.03890114753988764,0.0878344110398047
92.0,0.23,329.5349329890084,21.592744520240316,-1.7384499697750906,-1.7384499697750904,-2.208841649513308,0.03786801659780573,0.08662655946254687
92.0,0.22,328.5898932957578,21.593546461322713,-1.7431038700754509,-1.7431038700754509,-2.209626742966065,0.03681598715522979,0.08538116062342173
92.0,0.21,327.58155166704955,21.594331632036095,-1.7477480981419535,-1.7477480981419535,-2.2104117982103686,0.03574402247903046,0.08409538390987997
92.0,0.2,326.503714558156,21.595100032611686,-1.752382715870972,-1.752382715870972,-2.211196815607587,0.03465097191740661,0.08276603349181771
92.0,0.19,325.3492351661022,21.59585165959633,-1.7570077845598366,-1.7570077845598366,-2.2119817955442014,0.03353555189410809,0.08138948016665347
