T,rho_B,mu_B,P
130.33,2.24,292.4541347073871,21.184153213598822
130.33,2.23,292.43855476354344,21.18680318180122
130.33,2.22,292.4243167464905,21.189455089887765
130.33,2.21,292.41136428827105,21.19210859231515
130.33,2.2,292.39964178396485,21.19476335225509
130.33,2.19,292.3890943991383,21.197419041530868
130.33,2.18,292.3796680747536,21.200075340539687
130.33,2.17,292.3713095297474,21.20273193816372
130.33,2.16,292.3639662614475,21.205388531670092
130.33,2.15,292.3575865440006,21.20804482660155
130.33,2.14,292.3521194249678,21.210700536658535
130.33,2.13,292.34751472025425,21.213355383574036
130.33,2.12,292.34372300750175,21.21600909698212
130.33,2.11,292.3406956181049,21.21866141428069
130.33,2.1,292.33838462795933,21.221312080490158
130.33,2.09,292.3367428470512,21.223960848107403
130.33,2.08,292.33572380806874,21.226607476957717
130.33,2.07,292.3352817540464,21.229251734043174
130.33,2.06,292.33537162521145,21.23189339338979
130.33,2.05,292.33594904510454,21.234532235893308
130.33,2.04,292.3369703060385,21.2371680491637
130.33,2.03,292.338392354011,21.23980062736997
130.33,2.02,292.3401727731184,21.242429771084456
130.33,2.01,292.3422697695273,21.245055287127904
130.33,2.0,292.3446421551086,21.24767698841509
130.33,1.99,292.34724933073477,21.250294693801614
130.33,1.98,292.3500512693394,21.252908227932043
130.33,1.97,292.35300849874716,21.255517421089422
130.33,1.96,292.35608208434775,21.258122109046916
130.33,1.95,292.359233611619,21.26072213292108
130.33,1.94,292.36242516857527,21.26331733902735
130.33,1.93,292.36561932810775,21.265907578737927
130.33,1.92,292.36877913033373,21.26849270834183
130.33,1.91,292.37186806488137,21.271072588907522
130.33,1.9,292.37485005319854,21.273647086148102
130.33,1.89,292.3776894308807,21.27621607028903
130.33,1.88,292.38035093002867,21.278779415938732
130.33,1.87,292.38279966166056,21.281337001961557
130.33,1.86,292.3850010981755,21.28388871135383
130.33,1.85,292.38692105590354,21.28643443112253
130.33,1.84,292.38852567771255,21.288974052166537
130.33,1.83,292.389781415701,21.29150746916104
130.33,1.82,292.3906550139852,21.294034580444265
130.33,1.81,292.39111349156525,21.296555287907402
130.33,1.8,292.3911241252897,21.299069496886723
130.33,1.79,292.3906544328797,21.301577116058922
130.33,1.78,292.3896721560922,21.304078057338717
130.33,1.77,292.3881452439084,21.306572235779324
130.33,1.76,292.3860418358418,21.30905956947535
130.33,1.75,292.3833302453085,21.31153997946843
130.33,1.74,292.379978943066,21.314013389655106
130.33,1.73,292.375956540717,21.31647972669748
130.33,1.72,292.371231774284,21.318938919936024
130.33,1.71,292.3657734877997,21.321390901304785
130.33,1.7,292.35955061696865,21.32383560524915
130.33,1.69,292.3525321728466,21.32627296864536
130.33,1.68,292.3446872255464,21.328702930723008
130.33,1.67,292.3359848879443,21.33112543298879
130.33,1.66,292.3263942994004,21.33354041915308
130.33,1.65,292.3158846094499,21.33594783505815
130.33,1.64,292.30442496149266,21.33834762860856
130.33,1.63,292.29198447642415,21.340739749703467
130.33,1.62,292.2785322362336,21.34312415017079
130.33,1.61,292.26403726752466,21.345500783703205
130.33,1.6,292.24846852497865,21.347869605796
130.33,1.59,292.2317948746983,21.350230573686552
130.33,1.58,292.2139850774711,21.352583646295663
130.33,1.57,292.1950077719032,21.354928784170344
130.33,1.56,292.17483145738987,21.35726594942825
130.33,1.55,292.153424476977,21.359595105703864
130.33,1.54,292.13075500000247,21.361916218095715
130.33,1.53,292.1067910045778,21.36422925311552
130.33,1.52,292.0815002598483,21.366534178638506
130.33,1.51,292.0548503080323,21.36883096385504
130.33,1.5,292.0268084461974,21.371119579223684
130.33,1.49,291.9973417077875,21.373399996425555
130.33,1.48,291.9664168438418,21.375672188319676
130.33,1.47,291.9340003039205,21.377936128899893
130.33,1.46,291.9000582166804,21.380191793252617
130.33,1.45,291.8645563700971,21.382439157515815
130.33,1.44,291.8274601913142,21.384678198839072
130.33,1.43,291.7887347260697,21.386908895344728
130.33,1.42,291.74834461769444,21.3891312260899
130.33,1.41,291.7062540856581,21.39134517102958
130.33,1.4,291.6624269036092,21.393550710980644
130.33,1.39,291.6168263768996,21.395747827586714
130.33,1.38,291.56941531957204,21.39793650328396
130.33,1.37,291.5201560307413,21.400116721267658
130.33,1.36,291.4690102703752,21.40228846545963
130.33,1.35,291.4159392344155,21.404451720476384
130.33,1.34,291.3609035292188,21.40660647159812
130.33,1.33,291.30386314525026,21.408752704738305
130.33,1.32,291.2447774300318,21.410890406414023
130.33,1.31,291.18360506026454,21.413019563716954
130.33,1.3,291.12030401310346,21.41514016428505
130.33,1.29,291.0548315365263,21.41725219627478
130.33,1.28,290.98714411875943,21.41935564833396
130.33,1.27,290.9171974566954,21.421450509575024
130.33,1.26,290.84494642325836,21.423536769549177
130.33,1.25,290.77034503365047,21.4256144182206
130.33,1.24,290.69334641044577,21.427683445941526
130.33,1.23,290.6139027474264,21.429743843427584
130.33,1.22,290.53196527213834,21.431795601733665
130.33,1.21,290.44748420706156,21.433838712230074
130.33,1.2,290.36040872934404,21.43587316657935
130.33,1.19,290.27068692899866,21.437898956713127
130.33,1.18,290.17826576554415,21.439916074809787
130.33,1.17,290.0830910228701,21.44192451327189
130.33,1.16,289.9851072624214,21.443924264704318
130.33,1.15,289.8842577744001,21.44591532189285
130.33,1.14,289.7804845270628,21.447897677782496
130.33,1.13,289.6737281138799,21.449871325456414
130.33,1.12,289.56392769851584,21.451836258115215
130.33,1.11,289.45102095743283,21.453792469056157
130.33,1.1,289.33494402007983,21.4557399516526
130.33,1.09,289.21563140642814,21.45767869933389
130.33,1.08,289.09301596172304,21.4596087055651
130.33,1.07,288.9670287881427,21.46152996382702
130.33,1.06,288.8375991733162,21.46344246759632
130.33,1.05,288.7046545173207,21.465346210325944
130.33,1.04,288.5681202710295,21.467241185426076
130.33,1.03,288.4279199236712,21.469127386244928
130.33,1.02,288.28397480285037,21.47100480603812
130.33,1.01,288.1362003025775,21.472873437996327
130.33,1.0,287.98451530828294,21.474733275332706
130.33,0.99,287.82852133107747,21.476584328305766
130.33,0.98,287.66911026364045,21.47842652689757
130.33,0.97,287.5051768457326,21.48025993609362
130.33,0.96,287.33697602440674,21.48208452110787
130.33,0.95,287.16441119385036,21.483900274000916
130.33,0.94,286.9873829217587,21.48570718666015
130.33,0.93,286.8057886563036,21.48750525071104
130.33,0.92,286.61952258625377,21.489294457496673
130.33,0.91,286.4284754935518,21.49107479805672
130.33,0.9,286.23253459783376,21.492846263106433
130.33,0.89,286.0315833923596,21.494608843014998
130.33,0.88,285.825501470761,21.496362527783827
130.33,0.87,285.614164343983,21.498107307024096
130.33,0.86,285.39744324673075,21.499843169934298
130.33,0.85,285.17520493268995,21.501570105276784
130.33,0.84,284.94731145771283,21.503288101354304
130.33,0.83,284.71361995011375,21.5049971459855
130.33,0.82,284.4739823671292,21.506697226480092
130.33,0.81,284.22824523652196,21.50838832961316
130.33,0.8,283.9762493822225,21.510070441598817
130.33,0.79,283.7178296328035,21.51174354806289
130.33,0.78,283.45281451146934,21.51340763401494
130.33,0.77,283.18102590613285,21.515062683819025
130.33,0.76,282.90227871801227,21.516708681163625
130.33,0.75,282.6163804870443,21.518345609030334
130.33,0.74,282.3231309922423,21.519973449661315
130.33,0.73,282.0223218249546,21.521592184525428
130.33,0.72,281.7137359327794,21.523201794282762
130.33,0.71,281.39714713167047,21.52480225874775
130.33,0.7,281.07231958353094,21.526393556850532
130.33,0.69,280.73900723631016,21.527975666596237
130.33,0.68,280.3969532233181,21.52954856502245
130.33,0.67,280.04588921813723,21.53111222815438
130.33,0.66,279.68553474111786,21.532666630957614
130.33,0.65,279.31559641302556,21.534211747288104
130.33,0.64,278.93576715092337,21.535747549839467
130.33,0.63,278.545725300826,21.537274010087316
130.33,0.62,278.1451337010631,21.53879109822949
130.33,0.61,277.7336386695816,21.54029878312339
130.33,0.6,277.3108689076486,21.541797032218668
130.33,0.59,276.8764343115256,21.543285811485703
130.33,0.58,276.42992468266436,21.54476508533904
130.33,0.57,275.970908325846,21.546234816555543
130.33,0.56,275.4989305233553,21.54769496618648
130.33,0.55,275.0135118717859,21.549145493463296
130.33,0.54,274.51414646635413,21.550586355696133
130.33,0.53,274.00029991561763,21.552017508164298
130.33,0.52,273.471407167211,21.553438903998064
130.33,0.51,272.92687012257835,21.554850494050886
130.33,0.5,272.3660550156304,21.556252226760588
130.33,0.49,271.78828952670324,21.55764404799876
130.33,0.48,271.19285959906966,21.559025900906843
130.33,0.47,270.5790059204194,21.560397725717106
130.33,0.46,269.94592002607624,21.56175945955731
130.33,0.45,269.2927399740488,21.563111036236506
130.33,0.44,268.618545534187,21.56445238600989
130.33,0.43,267.92235282439225,21.565783435320274
130.33,0.42,267.2031083158115,21.56710410651277
130.33,0.41,266.4596821157497,21.5684143175193
130.33,0.4,265.69086042127344,21.569713981509224
130.33,0.39,264.89533701749133,21.57100300650079
130.33,0.38,264.071703671587,21.572281294928167
130.33,0.37,263.2184392458659,21.573548743157975
130.33,0.36,262.3338973191646,21.57480524094689
130.33,0.35,261.4162920644311,21.576050670832192
130.33,0.34,260.4636799521955,21.57728490787083
130.33,0.33,259.4739493888439,21.578507817193408
130.33,0.32,258.4447873206501,21.579719255567973
130.33,0.31,257.3736621218708,21.58091906879335
130.33,0.3,256.2577927894688,21.582107090936656
130.33,0.29,255.0941151145547,21.583283143005982
130.33,0.28,253.87924191621806,21.584447031417238
130.33,0.27,252.6094160414714,21.585598546214484
130.33,0.26,251.28045449234293,21.586737458993493
130.33,0.25,249.88768159087846,21.58786352046546
130.33,0.24,248.425848495375,21.588976457581495
130.33,0.23,246.8890355801088,21.590075970116924
130.33,0.22,245.27053310464228,21.59116172658543
130.33,0.21,243.56269410794332,21.592233359314957
130.33,0.2,241.75675138912152,21.593290458464725
130.33,0.19,239.84258751125205,21.594332564690202
130.33,0.18,237.8084425723704,21.595359160062866
130.33,0.17,235.64053837531836,21.596369656706695
130.33,0.16,233.32258854618357,21.5973633824081
130.33,0.15,230.8351503710902,21.598339562148926
130.33,0.14,228.15475271898583,21.59929729405351
130.33,0.13,225.25270029641595,21.600235517530514
130.33,0.12,222.09339844804035,21.601152970267066
130.33,0.11,218.63194755462223,21.60204812889212
130.33,0.1,214.8105880841456,21.602919125012544
130.33,0.09,210.55326711761273,21.603763622822566
130.33,0.08,205.75699302708955,21.60457863429303
130.33,0.07,200.2773911411661,21.605360227920386
130.33,0.06,193.9030600424164,21.606103044810713
130.33,0.05,186.30636616808397,21.606799438716738
130.33,0.04,176.93873497716348,21.607437806035154
130.33,0.03,164.7728486429406,21.607998917632518
130.33,0.02,147.50772891957533,21.608446224869986
130.33,0.01,117.86032403723375,21.608690641205985
130.33,0.001,30.290254818009885,21.608461330222077
130.33,0.0005,16.038539665631205,21.608436896881017
130.33,0.0001,3.2781824930246377,21.608427559408465
130.33,5.0e-5,1.6402603374601066,21.608427252298405
130.33,1.0e-5,0.32812712760176,21.60842715381232
130.33,5.0e-6,0.1640647911760185,21.60842715073298
130.33,1.0e-6,0.03281303333510009,21.60842714974754
130.33,5.0e-7,0.01640651979685028,21.608427149716757
130.33,1.0e-7,0.0032813037885303857,21.608427149706888
130.33,5.0e-8,0.0016406517923120343,21.608427149706586
130.33,1.0e-8,0.0003281303648306905,21.60842714970649
130.23,3.0,301.74679546398835,21.020046212196277
130.23,2.99,301.5041986292493,21.021430777003932
130.23,2.98,301.2642053472381,21.02283607552925
130.23,2.97,301.0268837440055,21.024262421677424
130.23,2.96,300.7923010275477,21.02571011896709
130.23,2.95,300.56052371495133,21.02717946048741
130.23,2.94,300.3316174698918,21.028670727850695
130.23,2.93,300.1056469358545,21.03018419013812
130.23,2.92,299.8826755658218,21.03172010284458
130.23,2.91,299.66276544930764,21.03327870682961
130.23,2.9,299.44597713760805,21.03486022728032
130.23,2.89,299.2323694683108,21.03646487269424
130.23,2.88,299.021999390071,21.038092833888676
130.23,2.87,298.81492178876476,21.0397442830443
130.23,2.86,298.61118931616943,21.04141937279055
130.23,2.85,298.41085222231436,21.043118235339758
130.23,2.84,298.21395819269605,21.044840981677705
130.23,2.83,298.0205521915433,21.04658770081778
130.23,2.82,297.8306763122778,21.048358459124707
130.23,2.81,297.6443696363225,21.05015329971522
130.23,2.8,297.46166810133735,21.051972241940188
130.23,2.79,297.28260437991713,21.053815280954645
130.23,2.78,297.10720776969526,21.055682387378926
130.23,2.77,296.93550409571714,21.057573507055587
130.23,2.76,296.76751562585247,21.059488560904228
130.23,2.75,296.60326099988123,21.061427444872535
130.23,2.74,296.44275517277146,21.06339002609535
130.23,2.73,296.2860093725498,21.065376158563545
130.23,2.72,296.13303107303136,21.06738566029241
130.23,2.71,295.9838239814926,21.06941832892866
130.23,2.7,295.83838804128885,21.071473938429946
130.23,2.69,295.6967194492565,21.073552239609334
130.23,2.68,295.55881068757895,21.0756529607674
130.23,2.67,295.4246505697267,21.07777580840696
130.23,2.66,295.29422429989256,21.079920468024934
130.23,2.65,295.1675135452934,21.08208660497477
130.23,2.64,295.0444965205601,21.084273865392348
130.23,2.63,294.9251480834087,21.086481877178688
130.23,2.62,294.80943984063066,21.088710251031543
130.23,2.61,294.69734026347425,21.090958581518233
130.23,2.6,294.58881481137047,21.093226448182037
130.23,2.59,294.48382606296457,21.095513416674482
130.23,2.58,294.38233385337867,21.09781903990566
130.23,2.57,294.28429541665434,21.10014285920541
130.23,2.56,294.1896655322803,21.10248440548788
130.23,2.55,294.0983966748123,21.104843200412855
130.23,2.54,294.0104391655316,21.107218757537456
130.23,2.53,293.92574132520576,21.109610583451964
130.23,2.52,293.8442496270271,21.112018178894314
130.23,2.51,293.76590884884655,21.114441039838447
130.23,2.5,293.69066222394065,21.11687865855184
130.23,2.49,293.6184515895334,21.119330524618192
130.23,2.48,293.54921753243536,21.121796125922017
130.23,2.47,293.48289953118535,21.124274949592163
130.23,2.46,293.41943609417376,21.126766482901758
130.23,2.45,293.3587648932741,21.129270214122997
130.23,2.44,293.300822892617,21.131785633335117
130.23,2.43,293.2455464721506,21.134312233184495
130.23,2.42,293.19287154575034,21.13684950959667
130.23,2.41,293.14273367365706,21.139396962439914
130.23,2.4,293.09506816911204,21.141954096140406
130.23,2.39,293.0498101990878,21.144520420249957
130.23,2.38,293.0068948790562,21.147095449966216
130.23,2.37,292.9662573618264,21.149678706607563
130.23,2.36,292.9278329204467,21.152269718042966
130.23,2.35,292.8915570252733,21.15486801907829
130.23,2.34,292.85736541529496,21.157473151801444
130.23,2.33,292.8251941638414,21.1600846658869
130.23,2.32,292.79497973884503,21.162702118862356
130.23,2.31,292.7666590577891,21.165325076338686
130.23,2.3,292.74016953758354,21.16795311220545
130.23,2.29,292.71544913951124,21.17058580879381
130.23,2.28,292.6924364094895,21.17322275700874
130.23,2.27,292.671070513857,21.175863556432343
130.23,2.26,292.65129127088795,21.178507815400476
130.23,2.25,292.63303917827693,21.181155151054252
130.23,2.24,292.6162554368,21.183805189368364
130.23,2.23,292.60088197038414,21.186457565157955
130.23,2.22,292.58686144279443,21.189111922065916
130.23,2.21,292.5741372711587,21.191767912532022
130.23,2.2,292.56265363652915,21.19442519774545
130.23,2.19,292.5523554916928,21.197083447582656
130.23,2.18,292.543188566421,21.199742340531362
130.23,2.17,292.535099370353,21.20240156360259
130.23,2.16,292.5280351936751,21.205060812231622
130.23,2.15,292.5219441057952,21.207719790169314
130.23,2.14,292.5167749521512,21.21037820936491
130.23,2.13,292.51247734933037,21.21303578984129
130.23,2.12,292.5090016786327,21.215692259563575
130.23,2.11,292.50629907821434,21.218347354302363
130.23,2.1,292.5043214339684,21.221000817491895
130.23,2.09,292.50302136923455,21.223652400084625
130.23,2.08,292.5023522334611,21.226301860402316
130.23,2.07,292.50226808994194,21.228948963984525
130.23,2.06,292.5027237027214,21.2315934834353
130.23,2.05,292.5036745227321,21.234235198268347
130.23,2.04,292.50507667331283,21.23687389475145
130.23,2.03,292.50688693511825,21.239509365750298
130.23,2.02,292.5090627305346,21.242141410572565
130.23,2.01,292.5115621076731,21.244769834811983
130.23,2.0,292.5143437239652,21.24739445019356
130.23,1.99,292.5173668294651,21.2500150744196
130.23,1.98,292.52059124987227,21.25263153101709
130.23,1.97,292.523977369324,21.255243649186543
130.23,1.96,292.52748611304446,21.257851263652796
130.23,1.95,292.5310789298308,21.260454214517495
130.23,1.94,292.5347177744265,21.263052347113973
130.23,1.93,292.5383650898637,21.265645511864147
130.23,1.92,292.5419837897081,21.268233564137866
130.23,1.91,292.54553724032144,21.270816364114825
130.23,1.9,292.5489892431043,21.273393776648817
130.23,1.89,292.5523040167625,21.275965671134884
130.23,1.88,292.5554461796121,21.27853192137892
130.23,1.87,292.55838073192757,21.281092405470055
130.23,1.86,292.56107303834017,21.283647005655855
130.23,1.85,292.56348881032835,21.2861956082202
130.23,1.84,292.56559408875586,21.288738103364015
130.23,1.83,292.5673552265201,21.29127438508868
130.23,1.82,292.56873887125437,21.29380435108229
130.23,1.81,292.5697119481479,21.29632790260869
130.23,1.8,292.5702416428268,21.298844944399093
130.23,1.79,292.57029538435665,21.301355384546667
130.23,1.78,292.5698408282916,21.303859134403353
130.23,1.77,292.5688458398495,21.306356108479978
130.23,1.76,292.5672784771389,21.308846224348404
130.23,1.75,292.5651069744654,21.31132940254643
130.23,1.74,292.5622997257317,21.313805566485343
130.23,1.73,292.5588252678789,21.31627464235977
130.23,1.72,292.5546522643839,21.31873655906003
130.23,1.71,292.5497494888322,21.321191248086844
130.23,1.7,292.5440858085087,21.323638643468463
130.23,1.69,292.5376301680212,21.326078681679874
130.23,1.68,292.5303515729648,21.328511301564426
130.23,1.67,292.52221907357716,21.330936444257514
130.23,1.66,292.513201748408,21.33335405311248
130.23,1.65,292.50326868797805,21.335764073628408
130.23,1.64,292.4923889784051,21.338166453380143
130.23,1.63,292.48053168499945,21.340561141950023
130.23,1.62,292.4676658358323,21.34294809086181
130.23,1.61,292.453760405196,21.34532725351626
130.23,1.6,292.4387842970403,21.34769858512842
130.23,1.59,292.42270632827837,21.350062042667023
130.23,1.58,292.40549521201376,21.352417584795266
130.23,1.57,292.38711954062603,21.35476517181325
130.23,1.56,292.36754776873255,21.35710476560224
130.23,1.55,292.34674819599235,21.3594363295703
130.23,1.54,292.3246889497388,21.3617598285995
130.23,1.53,292.3013379674181,21.364075228994448
130.23,1.52,292.27666297882433,21.36638249843248
130.23,1.51,292.2506314881089,21.368681605915143
130.23,1.5,292.2232107555422,21.37097252172066
130.23,1.49,292.1943677790037,21.373255217358363
130.23,1.48,292.16406927518767,21.375529665523583
130.23,1.47,292.1322816604995,21.377795840054432
130.23,1.46,292.0989710316144,21.380053715889197
130.23,1.45,292.0641031456888,21.382303269025392
130.23,1.44,292.02764340017427,21.384544476479245
130.23,1.43,291.98955681224413,21.3867773162469
130.23,1.42,291.9498079977698,21.3890017672661
130.23,1.41,291.9083611498464,21.391217809379256
130.23,1.4,291.86518001683913,21.393425423297046
130.23,1.39,291.82022787987523,21.395624590563365
130.23,1.38,291.77346752983453,21.397815293520722
130.23,1.37,291.7248612437151,21.39999751527687
130.23,1.36,291.6743707604149,21.4021712396719
130.23,1.35,291.6219572558396,21.404336451246373
130.23,1.34,291.56758131733807,21.40649313521012
130.23,1.33,291.5112029174032,21.40864127741172
130.23,1.32,291.4527813866031,21.410780864308666
130.23,1.31,291.3922753857126,21.41291188293839
130.23,1.3,291.3296428769842,21.415034320889628
130.23,1.29,291.2648410945257,21.417148166274632
130.23,1.28,291.1978265137201,21.419253407701948
130.23,1.27,291.12855481965505,21.42135003424962
130.23,1.26,291.05698087448553,21.423438035439005
130.23,1.25,290.983058683707,21.42551740120928
130.23,1.24,290.906741361237,21.427588121892157
130.23,1.23,290.8279810932737,21.42965018818717
130.23,1.22,290.7467291008651,21.431703591137552
130.23,1.21,290.6629356010762,21.433748322106435
130.23,1.2,290.57654976677463,21.435784372753297
130.23,1.19,290.4875196848196,21.437811735011056
130.23,1.18,290.39579231269636,21.43983040106349
130.23,1.17,290.3013134334837,21.441840363322637
130.23,1.16,290.20402760896025,21.443841614407194
130.23,1.15,290.10387813090955,21.44583414712048
130.23,1.14,290.0008069704102,21.447817954429212
130.23,1.13,289.8947547250288,21.449793029442286
130.23,1.12,289.7856605638311,21.451759365389886
130.23,1.11,289.6734621700207,21.45371695560273
130.23,1.1,289.55809568118065,21.455665793491733
130.23,1.09,289.43949562681865,21.457605872527505
130.23,1.08,289.3175948632066,21.459537186220253
130.23,1.07,289.19232450515,21.461459728099868
130.23,1.06,289.0636138544795,21.46337349169591
130.23,1.05,288.9313903261671,21.465278470517912
130.23,1.04,288.79557938020776,21.467174658036303
130.23,1.03,288.65610449267564,21.469062047663446
130.23,1.02,288.51288710201266,21.47094063272755
130.23,1.01,288.36584450760586,21.4728104064598
130.23,1.0,288.2148843689556,21.474671362369005
130.23,0.99,288.0601931998488,21.476523479352778
130.23,0.98,287.9009565064075,21.47836678051233
130.23,0.97,287.73776243902836,21.480201238497724
130.23,0.96,287.5703032044271,21.48202684918333
130.23,0.95,287.39848238219565,21.483843604794348
130.23,0.94,287.22220057753333,21.485651497317757
130.23,0.93,287.0413552786004,21.4874505184827
130.23,0.92,286.8558407167458,21.489240659740055
130.23,0.91,286.66554771919294,21.491021912241465
130.23,0.9,286.47036355368067,21.492794266818297
130.23,0.89,286.27017176451494,21.494557713960074
130.23,0.88,286.06485199945314,21.4963122437928
130.23,0.87,285.85427982678357,21.498057846056767
130.23,0.86,285.6383265419228,21.49979451008374
130.23,0.85,285.41685896279216,21.501522224774085
130.23,0.84,285.1897392131736,21.503240978572915
130.23,0.83,284.9568244931815,21.504950759445975
130.23,0.82,284.7179668359115,21.50665155485476
130.23,0.81,284.47301284924544,21.508343351730908
130.23,0.8,284.2218034417068,21.510026136449994
130.23,0.79,283.964173531161,21.511699894804348
130.23,0.78,283.69995173504606,21.51336461197499
130.23,0.77,283.4289600407057,21.515020272502664
130.23,0.76,283.1510134542619,21.51666686025796
130.23,0.75,282.86591962631786,21.51830435840986
130.23,0.74,282.57347845262836,21.519932749393572
130.23,0.73,282.27348164769046,21.521552014876626
130.23,0.72,281.9657122890133,21.523162135723688
130.23,0.71,281.6499443296051,21.524763091959702
130.23,0.7,281.3259420759728,21.526354862731502
130.23,0.69,280.9934596286532,21.527937426267215
130.23,0.68,280.6522402819991,21.529510759834004
130.23,0.67,280.3020158795888,21.531074839693336
130.23,0.66,279.94250612126314,21.53262964105388
130.23,0.65,279.5734178173516,21.53417513802192
130.23,0.64,279.1944440851804,21.535711303548847
130.23,0.63,278.8052634823994,21.53723810937549
130.23,0.62,278.40553907107204,21.538755525972988
130.23,0.61,277.99491740576246,21.540263522480135
130.23,0.6,277.5730274380909,21.54176206663654
130.23,0.59,277.1394793293239,21.543251124711357
130.23,0.58,276.69386316157295,21.544730661427153
130.23,0.57,276.235747537016,21.546200639878286
130.23,0.56,275.76467805325126,21.54766102144371
130.23,0.55,275.2801756413866,21.549111765692913
130.23,0.54,274.78173475176123,21.550552830285003
130.23,0.53,274.26882137019015,21.55198417085977
130.23,0.52,273.7408708453807,21.553405740920084
130.23,0.51,273.197285505503,21.554817491704572
130.23,0.5,272.6374320388683,21.5562193720496
130.23,0.49,272.0606386101091,21.557611328239414
130.23,0.48,271.4661916791439,21.558993303842993
130.23,0.47,270.85333248536244,21.56036523953592
130.23,0.46,270.2212531538416,21.561727072905967
130.23,0.45,269.5690923737209,21.563078738240034
130.23,0.44,268.8959305910567,21.56442016629016
130.23,0.43,268.2007846491509,21.56575128401621
130.23,0.42,267.48260179835216,21.56707201430194
130.23,0.41,266.74025298412016,21.568382275641373
130.23,0.4,265.9725253064245,21.56968198179076
130.23,0.39,265.17811352454066,21.570971041382247
130.23,0.38,264.35561045845566,21.57224935749312
130.23,0.37,263.50349611025354,21.573516827164486
130.23,0.36,262.62012529501703,21.574773340861874
130.23,0.35,261.7037135292214,21.57601878186874
130.23,0.34,260.75231874795304,21.5772530260294
130.23,0.33,259.76383095211116,21.57847593930545
130.23,0.32,258.73593883659964,21.57968737934611
130.23,0.31,257.66611269239064,21.580887192885427
130.23,0.3,256.55157362460795,21.58207521498572
130.23,0.29,255.38925974982817,21.583251267717145
130.23,0.28,254.1757864603113,21.584415158632126
130.23,0.27,252.90739945985598,21.585566678994844
130.23,0.26,251.5799189335648,21.586705601715117
130.23,0.25,250.18867276387508,21.587831678924424
130.23,0.24,248.72841610821024,21.588944639114942
130.23,0.23,247.19323385316613,21.59004418374093
130.23,0.22,245.5764213747895,21.591129983153355
130.23,0.21,243.87033754477056,21.592201671700654
130.23,0.2,242.06622185052169,21.593258841775498
130.23,0.19,240.15396457397077,21.59430103651654
130.23,0.18,238.12181478467318,21.595327740773143
130.23,0.17,235.95600479502292,21.596338369798545
130.23,0.16,233.6402606502135,21.597332254930855
130.23,0.15,231.15515445588755,21.59830862521697
130.23,0.14,228.47723296024392,21.59926658347753
130.23,0.13,225.5778227110006,21.600205074604315
130.23,0.12,222.42135611669855,21.601122842762166
130.23,0.11,218.96296764960434,21.602018372338144
130.23,0.1,215.14494155366688,21.602889804376638
130.23,0.09,210.8912824106078,21.603734814765502
130.23,0.08,206.0990762035378,21.604550430282202
130.23,0.07,200.62405655351202,21.605332738670423
130.23,0.06,194.2549795392429,21.60607640687708
130.23,0.05,186.66445313992162,21.606773824793404
130.23,0.04,177.3043001800169,21.607413442111188
130.23,0.03,165.14792246464233,21.607976114102332
130.23,0.02,147.8958300808475,21.60842543942608
130.23,0.01,118.26834066044405,21.60867261366425
130.23,0.001,30.571518240398248,21.608445487477493
130.23,0.0005,16.205016605332993,21.608420809253428
130.23,0.0001,3.3138130445612255,21.608411346611426
130.23,5.0e-5,1.6581159422766742,21.608411035039257
130.23,1.0e-5,0.33170084366958524,21.60841093511732
130.23,5.0e-6,0.16585169305564323,21.60841093199305
130.23,1.0e-6,0.03317041630854959,21.608410930993262
130.23,5.0e-7,0.01658521139273932,21.60841093096201
130.23,1.0e-7,0.00331704210042135,21.608410930952008
130.23,5.0e-8,0.0016585209453284934,21.608410930951703
130.23,1.0e-8,0.00033170419570381616,21.608410930951607
130.13,3.0,301.9263979818333,21.019726681235966
130.13,2.99,301.68341462139523,21.02110913656109
130.13,2.98,301.44302814415994,21.022512306749068
130.13,2.97,301.205306880391,21.023936507819265
130.13,2.96,300.97031829467034,21.02538204564604
130.13,2.95,300.7381291863025,21.026849215821134
130.13,2.94,300.5088055270771,21.02833830260419
130.13,2.93,300.2824122946194,21.02984957786547
130.13,2.92,300.0590133020664,21.03138330002686
130.13,2.91,299.83867102490035,21.032939713007345
130.13,2.9,299.6214464258698,21.034519045180037
130.13,2.89,299.4073987789656,21.03612150834743
130.13,2.88,299.1965854934925,21.037747296742445
130.13,2.87,298.9890619393476,21.039396586062278
130.13,2.86,298.784881274623,21.041069532543172
130.13,2.85,298.58409427670784,21.042766272082858
130.13,2.84,298.3867491780885,21.044486919418535
130.13,2.83,298.19289150799125,21.046231567367286
130.13,2.82,298.0025639411032,21.048000286135803
130.13,2.81,297.8158061544473,21.04979312270545
130.13,2.8,297.63265469358555,21.051610100299598
130.13,2.79,297.4531428491172,21.05345121793686
130.13,2.78,297.2773005445188,21.05531645007648
130.13,2.77,297.10515423614083,21.05720574635831
130.13,2.76,296.9367268261965,21.05911903144159
130.13,2.75,296.7720375893531,21.061056204931383
130.13,2.74,296.611102113529,21.063017137552603
130.13,2.73,296.45393225526755,21.065001686757142
130.13,2.72,296.3005361099865,21.067009673911226
130.13,2.71,296.15091799724297,21.069040899875663
130.13,2.7,296.0050784609886,21.071095141674363
130.13,2.69,295.86301428471967,21.073172153026153
130.13,2.68,295.72471852119776,21.075271664965854
130.13,2.67,295.5901805363615,21.077393386548984
130.13,2.66,295.45938606688964,21.079537005634844
