T,phi1,phi2,phi3,Phi1,Phi2
204.0,-0.5483457047899896,-0.32106099247918735,-1.5298523344036474,0.6661038374977906,0.6661612231282611
202.0,-0.6473623234100485,-0.3794775113957,-1.5593182838323327,0.6589289407932897,0.6589897463415357
200.0,-0.7662190084963559,-0.4515508999543654,-1.5918025289352233,0.651089385074435,0.6511545469659008
198.0,-0.9008934803670751,-0.5362601208171563,-1.6277472087476217,0.6424342312501451,0.6425049425035118
196.0,-1.0431913419481638,-0.6297908198826795,-1.666799553444779,0.6328777452548409,0.6329553384246088
194.0,-1.184368062453686,-0.7271071504057447,-1.7078814260301147,0.6224155991945268,0.6225014056494195
192.0,-1.3183355256616809,-0.8238977851263033,-1.7496842093404577,0.6110880550809575,0.6111833363339749
190.0,-1.4422020988888071,-0.9173638082711282,-1.7910927852183722,0.5989353613643803,0.5990413234490822
188.0,-1.555291299496801,-1.0060438736006982,-1.8313333303728743,0.5859737641431669,0.5860916158145343
186.0,-1.6580856903011625,-1.0893735981242532,-1.8699456754825494,0.5721883632221058,0.5723193882833708
184.0,-1.7515499446208278,-1.1673154510354227,-1.9067026569653474,0.5575324683918965,0.5576781030037687
182.0,-1.8367799772894224,-1.2401166251831506,-1.9415338015288992,0.5419274612762877,0.5420893791601471
180.0,-1.9148452578246065,-1.3081666549983926,-1.9744686361954722,0.5252606808080783,0.5254408953218213
178.0,-1.986730471719431,-1.3719193653277735,-2.005598995498241,0.5073802135423613,0.5075812105286154
176.0,-2.053324651474122,-1.4318537013654382,-2.0350558387360937,0.4880856782060834,0.4883106006128865
174.0,-2.1154316881941244,-1.4884575555326596,-2.062996222541509,0.46711386522204745,0.4673667828082935
172.0,-2.173789214362823,-1.5422246987359773,-2.0895968985372306,0.444118019247958,0.4444043383392281
170.0,-2.2290871839817865,-1.5936566105627235,-2.1150509412806313,0.4186411220008041,0.41896822659784355
168.0,-2.2819720163342883,-1.6432550261627406,-2.1395606361419226,0.39009225690284516,0.39047052266364685
166.0,-2.3329947232534436,-1.6914644367565304,-2.1633071865157563,0.35777126802260584,0.35821559846901047
164.0,-2.3823798033360046,-1.7384442649895235,-2.18634042346391,0.32111139682425055,0.32164305041254737
162.0,-2.4293804780097474,-1.783438221561633,-2.2082800476877598,0.28057250917323695,0.28121895074136205
160.0,-2.47151354107183,-1.8240075029032066,-2.227959640589612,0.23921677820388693,0.24000325133038763
158.0,-2.50584074474179,-1.8572301643366356,-2.2440082159151054,0.20205014346295772,0.2029836530563062
156.0,-2.5319132883970985,-1.882569562862671,-2.256205729721085,0.17182420428589465,0.17289038288042674
154.0,-2.5514473400564732,-1.9016161658757174,-2.265340173808774,0.14804342313791838,0.1492182955447297
152.0,-2.5663506430647183,-1.9161841178238368,-2.272295973667846,0.12917779108555696,0.13043693518377839
150.0,-2.5780114494818327,-1.927605143342991,-2.277720699583433,0.11389372752257194,0.11521540509350674
148.0,-2.5873468098114105,-1.9367632968309794,-2.282044470116693,0.10124144081244718,0.1026070435238931
146.0,-2.594961597877363,-1.9442436780685912,-2.285552428422482,0.09056942628058777,0.0919631716644274
144.0,-2.6012654711727237,-1.9504435873079262,-2.288438595601413,0.08142649669130249,0.08283500485602927
142.0,-2.606545020319261,-1.9556415571508414,-2.2908392795497545,0.07349287278246465,0.07490478537894929
140.0,-2.6110071209971175,-1.9600390001640733,-2.2928532377410655,0.06653600303640095,0.06794167070856764
138.0,-2.614805373745726,-1.9637856829756528,-2.294554022341117,0.060382555643146194,0.06177378649367075
136.0,-2.6180566742800346,-1.9669957277055916,-2.2959977455290383,0.05490041460713229,0.056270270748550115
134.0,-2.6208519129057435,-1.9697579636424403,-2.297228111382418,0.049986849445643,0.05132948025764348
132.0,-2.6232630859642345,-1.9721428188816044,-2.29827977210194,0.04556055374898939,0.04687105713698447
130.0,-2.625348151059127,-1.9742070323969565,-2.2991806274679263,0.04155616081016311,0.04283046608983192
128.0,-2.627154423826587,-1.9759969550749472,-2.299953439269277,0.03792038193909618,0.039155149723970814
126.0,-2.628721007351705,-1.9775509135841223,-2.3006169901287437,0.0346092319015497,0.035801767624091374
124.0,-2.63008056528917,-1.9789009376524573,-2.301186932340529,0.03158599592768552,0.03273417432273239
122.0,-2.631260635471481,-1.9800740410952302,-2.301676419405523,0.028819728657445098,0.029921928294247953
120.0,-2.6322846286581254,-1.9810931967857839,-2.302096587462018,0.026284095161191783,0.027339139581676962
118.0,-2.633172586391614,-1.9819780771753446,-2.302456922709261,0.023956507811958544,0.02496361426471578
116.0,-2.6339417733065873,-1.9827456335558042,-2.3027655494320385,0.021817443256986927,0.022776177007997615
114.0,-2.6346071419166393,-1.9834105509756084,-2.303029457062083,0.019849908666413597,0.020760142386465653
112.0,-2.6351817021349806,-1.9839856101715676,-2.3032546815006913,0.01803901795636273,0.018900895569143258
110.0,-2.635676818145873,-1.9844819785233083,-2.303446451454117,0.016371651961694197,0.017185556428902456
108.0,-2.6361024492449423,-1.9849094462133807,-2.3036093076965054,0.014836183405036734,0.01560270799633453
106.0,-2.6364673470151794,-1.9852766196463671,-2.3037472011611584,0.01342225239289588,0.014142175044970697
104.0,-2.6367792181509615,-1.9855910812107733,-2.303863574311192,0.01212058168735901,0.012794842101878607
102.0,-2.6370448600190834,-1.985859522305074,-2.3039614291836648,0.010922823566959271,0.011552502734582634
100.0,-2.6372702744082352,-1.986087854955197,-2.3040433847213753,0.009821431982407439,0.010407733851284432
98.0,-2.6374607636983316,-1.986281306162704,-2.3041117254245873,0.008809555124003068,0.009353790157769656
96.0,-2.637621012762695,-1.9864444982277563,-2.304168442916331,0.007880944580855634,0.008384514974045151
94.0,-2.637755159217803,-1.9865815176100958,-2.304215271680841,0.00702987808128591,0.007494264420094137
92.0,-2.637866854099323,-1.986695974368043,-2.3042537199780586,0.006251093425588702,0.006677842599632967
90.0,-2.637959314628096,-1.986791053810085,-2.304285096738218,0.0055397317046440245,0.005930445891204438
88.0,-2.6380353704055928,-1.986869561676575,-2.304310535085021,0.0048912882754780646,0.005247614832083431
86.0,-2.638097504123024,-1.986933963919029,-2.3043310130134036,0.004301570263326847,0.0046251923777792725
84.0,-2.638147887665699,-1.9869864219457485,-2.304347371650598,0.0037666595979247313,0.004059287557249253
82.0,-2.638188414332024,-1.9870288240431169,-2.304360331451496,0.0032828807836969894,0.0035462437353467875
80.0,-2.6382207277557557,-1.9870628135533241,-2.304370506616581,0.002846772759821828,0.0030826108500558113
78.0,-2.6382462480138433,-1.9870898142844113,-2.3043784179699203,0.0024550643346655755,0.002665121120642103
76.0,-2.6382661953149635,-1.9871110535426062,-2.30438450449325,0.002104652785827188,0.0022906678299362037
74.0,-2.638281611591854,-1.9871275831059785,-2.30438913367813,0.0017925853063712174,0.0019562868739851844
72.0,-2.6382933802603437,-1.9871402983992954,-2.3043926108300883,0.0015160430529897531,0.001659140848495815
70.0,-2.638302244357469,-1.9871499560806027,-2.304395187435481,0.0012723276150309812,0.0013965055060701829
68.0,-2.6383088232281455,-1.9871571902084126,-2.3043970686826487,0.0010588497759453544,0.0011657584725924223
66.0,-2.6383136278932824,-1.9871625271233668,-2.3043984202130927,0.0008731204813679187,0.0009643701558899262
64.0,-2.6383170752010203,-1.9871663991485382,-2.304399374165665,0.0007127439607422634,0.0007898968148966647
62.0,-2.6383195008362956,-1.9871691571877619,-2.304400034566368,0.0005754129714379616,0.0006399757822613168
60.0,-2.63832117124179,-1.9871710822806734,-2.3044004821084743,0.0004589061444838251,0.0005123228463141155
58.0,-2.6383222944855027,-1.987172396156532,-2.304400778361897,0.0003610874075935209,0.0004047317976027912
56.0,-2.6383230300969944,-1.9871732708158985,-2.3044009694468297,0.00027990744196940875,0.0003150761284154943
54.0,-2.638323497885658,-1.9871738371604062,-2.3044010892046733,0.00021340709211279822,0.00024131283809627398
52.0,-2.6383237857510355,-1.9871741926855784,-2.3044011618988303,0.0001597225903441583,0.00018148823976531602
50.0,-2.638323956497027,-1.987174408250946,-2.3044012044787676,0.00011709237834745598,0.00013374558294503995
