T,phi1,phi2,phi3,Phi1,Phi2
246.0,-0.07177314129331468,-0.06473117143348714,-1.1233046444325419,0.7576376054479322,0.7576761825483962
244.0,-0.07628887974245406,-0.06868138197827499,-1.1526244079224037,0.7534124126370567,0.7534523801422647
242.0,-0.08122030554975554,-0.07298457107118864,-1.1818193194103515,0.7490782529157068,0.7491196705107547
240.0,-0.08662708289204488,-0.07769090448596504,-1.2108517505497145,0.7446309996462347,0.7446739302522575
238.0,-0.09258062988532476,-0.08286040434608583,-1.2396854764750511,0.7400662536324719,0.7401107636892605
236.0,-0.09916712964906363,-0.08856547978093866,-1.2682861477584262,0.7353793020709162,0.7354254618675372
234.0,-0.10649149923617976,-0.09489426678816261,-1.2966218084729748,0.7305650661690403,0.730612950236132
232.0,-0.11468268100655184,-0.1019550876835847,-1.3246634885911925,0.7256180326578064,0.725667720241007
230.0,-0.12390078149022779,-0.10988247875943803,-1.352385917796457,0.7205321617904511,0.7205837374333921
228.0,-0.13434682139857124,-0.118845441650985,-1.379768437684201,0.7153007600823625,0.7153543143619107
226.0,-0.1462762159458289,-0.1290588847948524,-1.4067962378277146,0.7099162987640495,0.709971929243602
224.0,-0.16001763054579593,-0.14079968688799754,-1.4334621215048882,0.7043701464460206,0.7044279589510511
222.0,-0.17599961523309454,-0.1544294982384427,-1.4597691420363483,0.698652162747064,0.6987122731322274
220.0,-0.19478844248191995,-0.1704273486710737,-1.485734679623284,0.6927500612025653,0.6928125978922107
218.0,-0.21714170497289592,-0.18943627572374563,-1.511396911965303,0.6866483815984415,0.6867134893794135
216.0,-0.24408263840951033,-0.21232892968122727,-1.5368252417806623,0.6803267931378634,0.6803946390282922
214.0,-0.2769968100907442,-0.2402951240265803,-1.5621370679381645,0.6737572571253195,0.6738280397288258
212.0,-0.3177365794768713,-0.2749421503520063,-1.5875237905644217,0.6668993302035784,0.6669732948551804
210.0,-0.3686661515545316,-0.318356559605213,-1.613286551214185,0.6596928474274688,0.6597703103899267
208.0,-0.4324511767357059,-0.3729675190662314,-1.6398686677755572,0.6520484973702635,0.652129881702757
206.0,-0.5112133859460674,-0.44088246994126895,-1.6678323780125535,0.643842084266431,0.6439279627548659
204.0,-0.6048317154425628,-0.5224510794302556,-1.6976791334897887,0.6349280619596627,0.6350191831883039
202.0,-0.7094480065218749,-0.6148485842299726,-1.7295014128909627,0.6251843785965925,0.6252816380803383
200.0,-0.818390893015084,-0.7125908791045967,-1.7627689635330994,0.6145587956127482,0.6146631527347005
198.0,-0.9252685764355075,-0.8100463916757721,-1.7965564023610217,0.6030640136939568,0.6031764204895823
196.0,-1.026083233763564,-0.9033862680023956,-1.829967923311342,0.5907309039895521,0.590852296962576
194.0,-1.1192052044843372,-0.9907754880023486,-1.8623705811099602,0.5775694041493042,0.5777007473017888
192.0,-1.2044677625259714,-1.071714856130374,-1.8934062669631218,0.5635531107918044,0.5636954603305657
190.0,-1.2823964323232897,-1.1464052863215695,-1.9229192121227312,0.5486163219646315,0.548770899819107
188.0,-1.3537716029191451,-1.215357164550836,-1.950883333880922,0.5326525926513724,0.5328208716195384
186.0,-1.419424956772158,-1.279192080135883,-1.9773517003628984,0.5155096985227919,0.515693510833246
184.0,-1.4801611743073788,-1.3385557212569368,-2.0024266177257304,0.49697840099178014,0.4971800901927807
182.0,-1.5367410698955888,-1.3940896027852283,-2.0262447665635994,0.47677203090860437,0.47699468054750016
180.0,-1.5898959767173275,-1.446435287995989,-2.048973412280994,0.4544915458850064,0.45473934573541064
178.0,-1.6403623069250157,-1.496260852406165,-2.0708161943089074,0.4295661000083158,0.42984496866073796
176.0,-1.688934736492222,-1.5443078828546237,-2.092028875498419,0.4011520744288068,0.40147078544368264
174.0,-1.7365309114861247,-1.5914517226325733,-2.1129424665984917,0.3679733328841874,0.3683456731237483
172.0,-1.7841735438427202,-1.6386818746313994,-2.133953888646725,0.32818386159119056,0.32863280637852765
170.0,-1.8322464283742517,-1.6863659104312752,-2.1552057238960898,0.2801562007125085,0.2807198389264253
168.0,-1.877233602521763,-1.7310179342869676,-2.1751594595194783,0.22766292174508276,0.2283862997557178
166.0,-1.9117636033732692,-1.7653210269328985,-2.1905577622989885,0.1829264061130109,0.18381737606224455
164.0,-1.9352098327040999,-1.7886304805148017,-2.2010641404438673,0.15070038829590718,0.15172635994410627
162.0,-1.951454216062547,-1.8047847006546778,-2.208357980369438,0.12751576565482078,0.12863948423836447
160.0,-1.9633299215243594,-1.816592753812199,-2.2136860496467516,0.11003118270966959,0.11122232955020023
158.0,-1.9724064400728645,-1.8256132712681976,-2.2177462151774407,0.09626078891760925,0.0974956901170273
156.0,-1.9795712010806756,-1.8327286756351364,-2.2209364379016048,0.0850504472511567,0.0863104259953123
154.0,-1.9853601826447083,-1.8384725150566656,-2.2234988701738487,0.07569511820632722,0.07696521876557125
152.0,-1.9901182068841505,-1.8431883855524036,-2.2255903316572065,0.0677395306906001,0.06900764666796459
150.0,-1.994079168409721,-1.8471095507687896,-2.2273178100952062,0.060874988735228716,0.062131263314213724
148.0,-1.9974087176327873,-1.8504013365815262,-2.2287574523832188,0.05488343456470829,0.05611983316776881
146.0,-2.0002283792946094,-1.8531851043951237,-2.2299653495205267,0.04960549356040288,0.050815487119036995
144.0,-2.002629927361172,-1.8555525494745313,-2.2309839951467936,0.04492130795485952,0.04609962942048121
142.0,-2.0046843553752125,-1.8575746295037296,-2.231846334446792,0.04073853677997953,0.041880987964836025
140.0,-2.006447699146142,-1.8593073639389528,-2.2325784042407113,0.03698455702271247,0.038087851359496244
138.0,-2.0079649466092433,-1.8607957307167604,-2.233201113779439,0.03360122835187202,0.03466286023475867
136.0,-2.0092727414664435,-1.8620763625442887,-2.233731481737591,0.03054127821551048,0.03155941268293077
134.0,-2.010401301812849,-1.8631794615414021,-2.234183518012745,0.027765741114241346,0.02873911939826848
132.0,-2.0113758093029723,-1.8641301865413547,-2.2345688654244227,0.025242117805073513,0.026169976591089633
130.0,-2.01221744346502,-1.86494968652159,-2.2348972792081674,0.022942994603615978,0.023824994837899266
128.0,-2.0129441546780646,-1.8656558736736908,-2.2351769876775296,0.020845031598765128,0.021681197170999734
126.0,-2.0135712592750594,-1.8662640189004127,-2.235414970954328,0.01892817942453869,0.019718843317107604
124.0,-2.014111901021656,-1.8667872139729504,-2.235617178271629,0.017175076944310058,0.01792083402058687
122.0,-2.014577414262707,-1.8672367354954849,-2.235788699849456,0.01557058019067315,0.016272245754539134
120.0,-2.0149776131356263,-1.8676223350031846,-2.2359339044846633,0.01410138977361664,0.014759963175967634
118.0,-2.015321024458414,-1.8679524727543955,-2.2360565509147414,0.012755753135393183,0.013372385813290063
116.0,-2.0156150771873955,-1.868234508081551,-2.236159878872223,0.011523224385133304,0.012099191805633729
114.0,-2.015866258016069,-1.8684748558522515,-2.236246684231301,0.010394468922066646,0.010931145972379132
112.0,-2.0160802403075153,-1.8686791162198138,-2.236319381561629,0.009361103254739532,0.009859942677680103
110.0,-2.016261991826392,-1.8688521831207965,-2.2363800566141236,0.008415562740147268,0.008878076262023882
108.0,-2.0164158654678452,-1.868998335711226,-2.2364305106817315,0.0075509916653239695,0.007978733504445822
106.0,-2.016545676237196,-1.8691213159919033,-2.2364722983448884,0.006761151353838148,0.007155703833330402
104.0,-2.0166547670250132,-1.8692243951653247,-2.2365067597850516,0.0060403429241572115,0.006403303943721124
102.0,-2.0167460651833986,-1.8693104307291255,-2.236535048601715,0.00538334204198792,0.005716314190459912
100.0,-2.016822131496301,-1.8693819158986429,-2.2365581558780345,0.004785343555223909,0.005089924669838538
98.0,-2.0168852028169844,-1.8694410226323523,-2.23657693109293,0.004241914321441096,0.004519689321043072
96.0,-2.0169372293965777,-1.8694896392851967,-2.2365921003627194,0.003748952865330775,0.004001486703768728
94.0,-2.016979907731511,-1.8695294037192924,-2.2366042824053083,0.003302654759934684,0.003531486362797378
92.0,-2.0170147096025075,-1.8695617325468792,-2.236614002548669,0.0028994828279099434,0.0031061198908807594
90.0,-2.0170429078541376,-1.869587847057136,-2.236621705048763,0.0025361414198532364,0.002722055960473367
88.0,-2.0170655993647917,-1.8696087962797643,-2.2366277639369403,0.0022095541553687164,0.0023761787221017933
86.0,-2.0170837255770944,-1.8696254775588121,-2.2366324925805166,0.0019168446162008844,0.0020655690695498075
84.0,-2.0170980908942266,-1.86963865494601,-2.2366361521110694,0.0016553195648114007,0.0017874883550072485
82.0,-2.017109379195278,-1.8696489756706915,-2.23663895885148,0.0014224543304401072,0.001539364205046949
80.0,-2.0171181686802044,-1.8696569849012412,-2.236641090853513,0.0012158800611932069,0.0013187781439884714
78.0,-2.0171249452204334,-1.869663138978438,-2.236642693642355,0.0010333725875682222,0.001123454777397533
76.0,-2.017130114363145,-1.86966781727322,-2.2366438852518824,0.0008728426820255519,0.0009512523271227426
74.0,-2.01713401211465,-1.8696713327987398,-2.2366447606241495,0.000732327532290341,0.0008001543419258062
72.0,-2.0171369146100875,-1.8696739416883583,-2.2366453954381997,0.0006099832742093155,0.000668262435611869
70.0,-2.0171390467622325,-1.8696758516366525,-2.2366458494264676,0.0005040784541028078,0.0005537899285222615
68.0,-2.017140589970781,-1.8696772293889172,-2.2366461692313595,0.000412988311303301,0.00045505628897507696
66.0,-2.0171416889646205,-1.8696782073557008,-2.236646390849925,0.0003351897893942515,0.00037048228916539865
64.0,-2.017142457842898,-1.8696788894219198,-2.2366465417105688,0.0002692571997804084,0.0002985858053858767
62.0,-2.0171429853755036,-1.8696793560148242,-2.23664664242241,0.00021385847364535144,0.00023797820519978193
60.0,-2.0171433396198704,-1.8696796684912615,-2.236646708234979,0.0001677519478841098,0.00018736127416766457
58.0,-2.0171435719083437,-1.8696798729017072,-2.236646750243261,0.00012978363682926,0.0001455246414406658
56.0,-2.0171437202635594,-1.8696800031911844,-2.2366467763715288,9.888206845583465e-5,0.00011134131707976719
54.0,-2.0171438122576473,-1.8696800838602463,-2.236646792160426,7.406891010058688e-5,8.377624298151764e-5
52.0,-2.017143867460469,-1.8696801322220233,-2.2366468014011778,5.443676528410475e-5,6.186806177290789e-5
50.0,-2.017143899384632,-1.8696801601833244,-2.2366468066189804,3.916319073201497e-5,4.4740679029191404e-5
